Script,Id,Group_ID
ದಯವಿಟ್ಟು ಎಲ್ಲಾ ಪ್ರಯಾಣಿಕರ ಬದಿಯ ಸೀಟುಗಳ ಸ್ಥಾನವನ್ನು ಸೇವ್ ಮಾಡಿ,23611094,30011
ಇದು ಇವರ ಮೊದಲ ಪ್ರಮುಖ ರಾಜಕೀಯ ಪ್ರಚಾರವಾಗಿತ್ತು,23336462,30011
ಎಬಿಒ ರಕ್ತ ವಿಧವು ಕೆಲವು ಪ್ರಾಣಿಗಳಲ್ಲೂ ಗೋಚರಿಸುತ್ತವೆ,23555440,30011
ಇತ್ಯಾದಿ ಸಾಮಾನುಗಳು ಮತ್ತು ತೊಟ್ಟ ಬಟ್ಟೆಯ ನಿರ್ವಹಣೆ ಸರಿಯಾಗಿರಬೇಕು,23434374,30011
ಚಿಕ್ಕ ಗಲಗಲಿ ಗ್ರಾಮವು ಕರ್ನಾಟಕ ರಾಜ್ಯದ ವಿಜಯಪುರ ಜಿಲ್ಲೆಯ ವಿಜಯಪುರ ತಾಲ್ಲೂಕಿನಲ್ಲಿದೆ,23447052,30011
ಅವರು ಬಾಲಿವುಡ್ ಚಲನಚಿತ್ರಗಳಲ್ಲಿ ಅನೇಕ ಹಾಡುಗಳನ್ನು ಹಾಡಿದ್ದಾರೆ,23474342,30011
ಅವರನ್ನು ಸೆಳೆಯಲು ರಾಜ್ ರೋಹಿತ್ ಆಗಿ ನಡೆದುಕೊಳ್ಳುತ್ತಾನೆ,23444170,30011
ಆದರೆ ಇದು ಅಂತರಾಷ್ಟ್ರೀಯ ಮಟ್ಟದಲ್ಲಿ ಉತ್ತಮ ಹೆಸರನ್ನು ಗಳಿಸಿತು,23461006,30011
ಅವರ ರಕ್ಷಣೆಯ ಜೊತೆಗೆ ಅವರ ಗೆಳೆಯರ ಮತ್ತು ಕುಟುಂಬದವರ ರಕ್ಷಣೆಗಾಗಿ ಅವರು ಒಲ್ಲದ ಮನಸ್ಸಿನಿಂದ ಏಕಾಂತಕ್ಕೆ ಸಾಗುತ್ತಾರೆ,23357300,30011
ಜೊತೆಗೆ ದೊಡ್ಡ ಗಾತ್ರದ ಪ್ರಾಣಿಗಳ ಎಲುಬುಗಳೂ ಇಲ್ಲಿ ದೊರೆಯುವುದರಿಂದ ಜಾವ ಮಾನವ ಬೇಟೆ ಜೀವನ ನಡೆಸುತ್ತಿದ್ದನೆಂದು ತಿಳಿಯಲಾಗಿದೆ,24029236,30011
ಮಲಿಕ್ ತಮ್ಮ ೪ ನೇ ವಯಸ್ಸಿನಲ್ಲಿ ಹಾಡಲು ಪ್ರಾರಂಭಿಸಿದರು,23980652,30011
ಸಕುರಾ ಮರಗಳನ್ನು ಇಂಗ್ಲಿಷ್ನಲ್ಲಿ ಜಪಾನೀಸ್ ಚೆರ್ರಿ ಎಂದು ಕರೆಯಲಾಗುತ್ತದೆ,23542994,30011
ಸಾಮಾಜಿಕ ನ್ಯಾಯ ಮತ್ತು ಸಬಲೀಕರಣ ಸಚಿವರು ಸಚಿವರ ಪರಿಷತ್ತಿನ ಸದಸ್ಯರಾಗಿ ಕ್ಯಾಬಿನೆಟ್ ಶ್ರೇಣಿಯನ್ನು ಹೊಂದಿದ್ದಾರೆ,23383378,30011
ಇದು ಸಾಮಾನ್ಯವಾಗಿ ಸೆಪ್ಟೆಂಬರ್ ತಿಂಗಳ ಮಧ್ಯಭಾಗದಿಂದ ಅಕ್ಟೋಬರ್ ತಿಂಗಳ ಮಧ್ಯಭಾಗದವರೆಗೆ ಬರುತ್ತದೆ,23546742,30011
ಆದಾಗ್ಯೂ ಕಬ್ಬಿಣದ ಯುಗ ಮತ್ತು ಕಂಚಿನ ಯುಗವು ಆಫ್ರಿಕಾದ ಬಹುಭಾಗಗಳಲ್ಲಿ ಏಕಕಾಲದಲ್ಲಿ ಸಂಭವಿಸಿದವು,23552330,30011
ಜೊತೆಗೆ ವಾಸದ ನೆಲೆಗಳ ನಾಶವು ಸಹ ಸೇರಿ ಹುಲಿಗಳ ಸಂಖ್ಯೆ ಇಂದು ಗಣನೀಯವಾಗಿ ಕುಸಿದಿದೆ,23549870,30011
ಈ ತಿಂಗಳುಗಳು ಫತೇಘರ್ ಸಾಹಿಬ್ ನಗರಕ್ಕೆ ಭೇಟಿ ಕೊಡಲು ತುಂಬಾ ಉತ್ತಮವಾದ ಸಮಯವಾಗಿರುತ್ತದೆ,23467292,30011
ಕ್ಯಾಲ್ಗರಿಯ ಆರ್ಥಿಕ ಸ್ಥಿತಿಯು ತೈಲ ಉದ್ಯಮದೊಂದಿಗೆ ಹೆಚ್ಚು ನಿಕಟ ಸಂಬಂಧ ಹೊಂದಿತ್ತು,24005662,30011
ದಯವಿಟ್ಟು ಚಾರ್ಜಿಂಗ್ ಡೋರ್ ಓಪನ್ ಮಾಡು,23612646,30011
ಅಲಹಾಬಾದ್ ಮತ್ತು ನಾಗ್ಪುರದ ಅನೇಕ ಕಡೆ ಅವರು ಧರ್ಮ ಪ್ರಚಾರ ಕಾರ್ಯಕ್ರಮಗಳನ್ನು ಹಮ್ಮಿಕೊಂಡರು,23500818,30011
ಅದಲ್ಲದೇ ಫೆಡರಲ್ ಕ್ಯಾಪಿಟಲ್ ಕೌಲಾಲಂಪೂರ್ ನ ಪೊರ್ಟ್ ಕ್ಲಾಂಗ್ ನ ಅಭಿವೃದ್ಧಿಯೂ ಇದಕ್ಕೆ ಕಾರಣವಾಯಿತು,23518078,30011
ಹಿಂಭಾಗದ ಎಡ ಸೀಟ್ ಹೀಟರ್ ಅನ್ನು ಆರಂಭಿಸು,23654302,30011
ಇಂಥ ಕಾದಂಬರಿಗಳಲ್ಲಿ ವಸ್ತುನಿಷ್ಠ ಹಾಗೂ ಸಹಜ ಚಲನೆ ಇರುವುದರಿಂದ ಓದುಗರಿಗೆ ಅವು ಅಂತೆಯೇ ನಾಟುತ್ತದೆ,24095136,30011
ಮೊದಮೊದಲು ಈಟಿಯ ಕೋಲನ್ನು ಬೂದಿ ಮರದಿಂದ ಮಾಡುತ್ತಿದ್ದರು,23470660,30011
ಚಿತ್ರವನ್ನು ಮಂಗಳೂರು ಮತ್ತು ಸುತ್ತಲಿನ ಕರಾವಳಿ ಪ್ರದೇಶದಲ್ಲಿ ಚಿತ್ರೀಕರಿಸಲಾಯಿತು,23343974,30011
ಈ ರೀತಿಯ ಮಳೆಯು ಮುಖ್ಯವಾಗಿ ವಿಷುವದ್ರೇಖೆಯ ಹವಾಮಾನ ವಲಯ ಮತ್ತು ಉಷ್ಣವಲಯದ ಹವಾಮಾನ ವಲಯಗಳಲ್ಲಿ ಉಂಟಾಗುವುದು,23477724,30011
ಅವರು ವ್ರತ ಕೈಗೊಳ್ಳುತ್ತಾರೆ ಮತ್ತು ಈ ಅವಧಿಯಲ್ಲಿ ಪವಿತ್ರತೆ ಮತ್ತು ಶುದ್ಧತೆಯನ್ನು ಕಾಪಾಡಿಕೊಳ್ಳುತ್ತಾರೆ,23936968,30011
ಅನೇಕ ಸಂಘಟನೆಗಳೂ ಸಹ ಪರಿಹಾರ ಕಾರ್ಯಗಳಲ್ಲಿ ನೆರವು ನೀಡಿದವು,23475292,30011
ಅಷ್ಟೂ ಇಷ್ಟೂ ದ್ರವ ವಸ್ತುಗಳಾದರೂ ಹೊಟ್ಟೆಗೆ ಸೇರುತ್ತವೆ,23396476,30011
ದಕ್ಷಿಣ ಅಮೆರಿಕ ಹಾಗೂ ಮಧ್ಯ ಅಮೆರಿಕದ ಸಮಶೀತೋಷ್ಣ ವಲಯದ ಮಳೆಕಾಡುಗಳಲ್ಲಿ ಕಂಡುಬರುತ್ತವೆ,23424678,30011
ಇವನ್ನು ಕೆಲವೊಮ್ಮೆ ನೈತಿಕ ಹಕ್ಕುಗಳು ಅಥವಾ ಪರಭಾರೆ ಮಾಡಲಾಗದ ಹಕ್ಕುಗಳು ಎಂದು ಕರೆಯಲಾಗುತ್ತದೆ,23326480,30011
ಇದರ ಎಲೆಗಳು ಊತ ಕಡಿಮೆ ಮಾಡಲು ಬಳಸಲಾಗುತ್ತದೆ,23521282,30011
ವಾಣಿಯವರ ಪತಿ ಜಯರಾಂರವರು ಪಂಡಿತ್ ರವಿಶಂಕರ್ ಅವರ ವಿದ್ಯಾರ್ಥಿಯಾಗಿದ್ದರು,23432074,30011
ಅದಕ್ಕೆ ಮುಂಚೆ ರಾಜಕೀಯ ಅರ್ಥಶಾಸ್ತ್ರ ಎಂಬ ಪದ ರೂಢಿಯಲ್ಲಿತ್ತು,23558602,30011
ವಿಳಂಬ ಮಾಡುವ ಉದ್ದೇಶದಿಂದ ಬಂಡುಕೋರರು ನಾವೆಯನ್ನು ಸಾಧ್ಯವಾದಷ್ಟು ಎತ್ತರವಾದ ಮಣ್ಣಿನಲ್ಲಿ ಇರಿಸಿದ್ದರು ಎಂದು ಕೆಲ ಬ್ರಿಟಿಷ್ ಅಧಿಕಾರಿಗಳು ನಂತರ ಹೇಳಿದರು,23558918,30011
ಮಧ್ಯ ಏಷ್ಯದಲ್ಲಿ ಈ ವಿಧಾನವನ್ನನುಸರಿಸಿ ರಚಿಸಲಾದ ಬಂದೂಕುಗಳ ಬಳಕೆ ಇಂದಿಗೂ ಕಂಡುಬರುತ್ತದೆ,23477076,30011
ಜೊತೆಗೆ ಹಲ್ಲುಗಳ ತುಂಡುಗಳು ಮತ್ತು ಸಿಂಹದ ಉಗುರುಗಳನ್ನು ನೋಡಿದನು,23339790,30011
ಇದು ಉತ್ತರದಿಂದ ಮಂಗಳೂರು ನಗರಕ್ಕೆ ಹೆಬ್ಬಾಗಿಲು ಮತ್ತು ಶೈಕ್ಷಣಿಕ ಕೇಂದ್ರವಾಗಿದೆ,23497556,30011
ನಿಜವಾದ ಕಾಂಚೀಪುರಂ ರೇಷ್ಮೆ ಸೀರೆಯಲ್ಲಿ ದೇಹ ಮತ್ತು ಗಡಿಯನ್ನು ಪ್ರತ್ಯೇಕವಾಗಿ ನೇಯಲಾಗುತ್ತದೆ ಮತ್ತು ನಂತರ ಒಟ್ಟಿಗೆ ಜೋಡಿಸಲಾಗುತ್ತದೆ,24041118,30011
ವಸುದೇವನ ಇನ್ನೊಬ್ಬಳು ಹೆಂಡತಿ ಬಲರಾಮನಿಗೆ ಜನ್ಮ ನೀಡಿದಳು ಮತ್ತು ಕೃಷ್ಣನನ್ನು ವಸುದೇವನು ನಂದನ ಕೈಗೆ ಒಪ್ಪಿಸಿದನು,23328058,30011
ಜನಪ್ರಿಯ ಮಾಧ್ಯಮದಲ್ಲಿ ಜಾವ ಮಾನವ ಎಂದು ಕರೆಯಲಾದ ಈ ಪಳೆಯುಳಿಕೆ ಸಾರ್ವಜನಿಕರಲ್ಲಿ ಆಸಕ್ತಿ ಕೆರಳಿಸಿತು,23545042,30011
ಕೈಗಾರಿಕೆಗಳಿಗೆ ಸಾಗಣೆಯಾಗುವ ವಸ್ತುಗಳ ಚಿತ್ರವನ್ನು ಇವು ತೆಗೆಯುತ್ತವೆ,23550414,30011
ದಿಲೀಶ್ ಪೋತನ್ ನಿರ್ದೇಶನದ ತೊಂಡಿಮುತಾಳುಂ ದೃಕ್ಷಾಕ್ಷಿಯುಂ ಚಿತ್ರದ ಮೂಲಕ ನಿಮಿಷಾ ತಮ್ಮ ನಟನಾ ವೃತ್ತಿಗೆ ಪಾದಾರ್ಪಣೆ ಮಾಡಿದರು,23329736,30011
ಸಿರಿಸ ಮರದಿಂದ ಸಾಧಾರಣ ದರ್ಜೆಯ ಚೌಬೀನೆ ದೊರೆಯುತ್ತದೆ,23515052,30011
ಚಂಡಿ ಪವನ್ ದೇವಾಲಯ ಕುಬೇರನಿಗೆ ಮೀಸಲಾದ ದೇವಾಲಯ,23584462,30011
ಲಿಂಕಿಂಗ್ ರೋಡ್ ಶಾಪಿಂಗ್ ಮಾಡಲು ಹೇಳಿಮಾಡಿಸಿದ ತಾಣವಾಗಿದೆ,23523644,30011
ಕರ್ನಾಟಕದಲ್ಲಿ ಮರಾಠಿ ಜನರೂ ಮಹಾರಾಷ್ಟ್ರದಲ್ಲಿ ಕನ್ನಡಿಗರೂ ರಾಜನೀತಿಕ ಸಾಮಾಜಿಕ ಸಾಂಸ್ಕೃತಿಕ ಹೀಗೆ ಒಂದಲ್ಲ ಒಂದು ಕಾರಣಕ್ಕಾಗಿ ನೆಲಸಿದ್ದಾರೆ,23329710,30011
ಒತ್ತಡದ ಋಣಾತ್ಮಕ ಪ್ರವಣತೆಯನ್ನು ಬಲ ಸಾಂದ್ರತೆ ಎಂದು ಕರೆಯಲಾಗುತ್ತದೆ,23374964,30012
ಈ ಕಾರಣ ದಟ್ಟ ವಾತಾವರಣವಿರುವ ಶುಕ್ರದ ನೆಲವನ್ನು ಅಧ್ಯಯನ ಮಾಡಲು ರೇಡಿಯೊ ತರಂಗಗಳು ಉಪಯುಕ್ತವಾಗಿವೆ,23509706,30012
ಅದೇ ರೀತಿ ಹಿಂದೂ ಪದವು ಯಾರು ಭಾರತದ ಉಪಖಂಡಕ್ಕೆ ಸೇರಿರುತ್ತಾರೆ ಅವರನ್ನು ಇರಾನಿನಲ್ಲಿ ಹಿಂದೂ ಎನ್ನಲಾಗುತಿತ್ತು,23361968,30012
ಸಾದಾ ಕಾಂಕ್ರೀಟಿನ ಒತ್ತಡದ ಬಲ ಎಳೆತದ ಬಲದ ಹತ್ತರಷ್ಟು ಹೆಚ್ಚಾಗಿರುತ್ತದೆ,23358538,30012
ಇದು ರಿಕೆಟ್ಸಿಯ ಎಂಬ ಜಾತಿಯ ಒಂದು ವಿಷಾಣುವಿನ ಸೋಂಕಿನಿಂದ ಉಂಟಾದುದು,23364286,30012
ಈ ಕಾರಣಕ್ಕಾಗಿ ಶ್ರಮಿಕ ಶಕ್ತಿ ವಿತರಣೆಯನ್ನು ಮಾರುಕಟ್ಟೆಯ ವಿಸ್ತೀರ್ಣದ ಆಧಾರದ ಮೇಲೆ ಸೀಮಿತಗೊಳಿಸಲಾಗಿದೆ,23531570,30012
ಅಖಿಲ ಭಾರತ ಮಹಿಳಾ ವಕೀಲರ ಒಕ್ಕೂಟವು ಭಾರತೀಯ ಮಹಿಳಾ ವಕೀಲರ ಸಂಘವಾಗಿದೆ,24065094,30012
ಪ್ರಭುದೇವರ ಬೆಟ್ಟ ಗ್ರಾಮವು ಕರ್ನಾಟಕ ರಾಜ್ಯದ ವಿಜಯಪುರ ಜಿಲ್ಲೆಯ ಇಂಡಿ ತಾಲ್ಲೂಕಿನಲ್ಲಿದೆ,23550400,30012
ಆಗ ಆ ಗಾಣಿಗರು ಒಂದು ಕೆರೆಯಲ್ಲಿ ಮುಳುಗಿ ಕೂರುತ್ತಾರೆ,23467312,30012
ದಯವಿಟ್ಟು ಪ್ರಯಾಣಿಕರ ಆಸನದ ಉಳಿಸಿದ ಸ್ಥಾನವನ್ನು ಲೋಡ್ ಮಾಡಿ,23620348,30012
ಕಾದಂಬರಿಯು ಬದಲಿ ಧಾರ್ಮಿಕ ಇತಿಹಾಸದ ಶೋಧನೆಯ ಒಂದು ಭಾಗವಾಗಿದೆ,23524372,30012
ಇಂದು ಜರ್ಮನಿಯ ಅತೀ ದೊಡ್ಡ ವಿಶ್ವವಿದ್ಯಾನಿಲಯಗಳಲ್ಲಿ ಒಂದಾಗಿದೆ,23381452,30012
ಈ ಪರಿಪಾಠವು ಅತ್ತೆ ಮತ್ತು ಅಳಿಯನನ್ನು ಒಂದು ಅಂತರದಲ್ಲಿ ಇರಿಸುತ್ತದೆ,23507734,30012
ವಿಜ್ನಾನಿಗಳು ಈ ಪಳೆಯುಳಿಕೆಗಳ ಸಹಾಯದಿಂದ ಗ್ಲೇಸಿಯರ್ ಗಳು ಇಲ್ಲಿ ಹರಿದ ಕಾಲವನ್ನು ನಿರ್ಣಯಿಸಲು ಯತ್ನಿಸಿದರು,23481602,30012
ಇದು ಭಾರತದ ಗೃಹ ಸಚಿವಾಲಯದ ಸುಪರ್ದಿಗೆ ಒಳಪಟ್ಟಿರುತ್ತದೆ,23375360,30012
ಈ ಪಂದ್ಯದಲ್ಲಿ ವಿಜೇತರಾದರು ಮತ್ತು ಮಹಿಳಾ ಡಬಲ್ಸ್ ನಲ್ಲಿ ಕಂಚಿನ ಪದಕ ಪಡೆದಿದ್ದಾರೆ,24136812,30012
ಇದು ಆಟವನ್ನು ಸುಲಭವಾಗಿ ಆಡಬಹುದಾದ ಸ್ಥಾನಗಳ ಸಂಖ್ಯೆಯನ್ನು ನಿಯಂತ್ರಿಸುತ್ತದೆ,23368738,30012
ವೃಂದವು ಪ್ರದರ್ಶನದಲ್ಲಿ ಕಂಡುಬರಲು ಕೊನೆಯ ಪ್ರಯತ್ನವನ್ನು ಮಾಡಿತ್ತು,23383832,30012
ದಯವಿಟ್ಟು ಮುಂಭಾಗದ ಬಲಬದಿಯ ಸೀಟನ್ನು ಸ್ವಲ್ಪ ಮುಂದಕ್ಕೆ ಸರಿಸುವಿರಾ,23627172,30012
ಇದು ನೀಲಗಿರಿ ಪರ್ವತ ಹಾಗೂ ಪಳನಿ ಪರ್ವತಗಳನ್ನು ಮುಚ್ಚಿಕೊಂಡಿದೆ,23459302,30012
ಭಾರತದಲ್ಲಿ ಗುರುತಿಸಲ್ಪಡುವ ಉನ್ನತವಾದ ಹತ್ತು ಮಹಿಳಾ ವಿಜ್ಞಾನಿಗಳಲ್ಲಿ ದರ್ಶನ್ ರಂಗನಾಥನ್ ಕೂಡ ಒಬ್ಬರು,24058274,30012
ಮೇಘಾ ಸಂದೇಶ್ ಕಥೆ ಬರೆದಿದ್ದಾರೆ ಮತ್ತು ಸಂಭಾಷಣೆಯನ್ನು ವೈದೇಹಿ ಬರೆದಿದ್ದಾರೆ,23497124,30012
ಇವರು ಹೆಚ್ಚಾಗಿ ಪಶ್ಚಿಮ ಭಾರತದ ಕರಾವಳಿ ಪ್ರದೇಶದಲ್ಲಿ ವಾಸಿಸುತ್ತಾರೆ,23328212,30012
ಈ ಚಿತ್ರದಲ್ಲಿ ವಿಷ್ಣುವರ್ಧನ್ ನಾಯಕನ ಪಾತ್ರದಲ್ಲಿ ಮತ್ತು ಆರತಿ ನಾಯಕಿಯ ಪಾತ್ರದಲ್ಲಿ ಕಾಣಿಸಿಕೊಂಡಿದ್ದಾರೆ,23481474,30012
ಪಾಕಿಸ್ತಾನ ಅವರಿಗೆ ಅನೇಕ ರೀತಿಯ ಶಸ್ತ್ರಾಸ್ತ್ರಗಳನ್ನು ಸಹ ನೀಡಿತು,23447456,30012
ಎಂದಾಗ ಆ ವಕೀಲ ಹೌದು ಮಹಾರಾಜರೇ ನೀವು ಕೇಳಿದ್ದು ಸರಿಯಾಗಿದೆ,23539370,30012
ಕೂಡ್ಲಿಗಿ ಕರ್ನಾಟಕದ ವಿಜಯನಗರ ಜಿಲ್ಲೆಯ ಒಂದು ತಾಲೂಕು ಕೇಂದ್ರ,23328470,30012
ಗ್ರಾಹಿಯು ವಾಹಕ ಜೀವಕೋಶಕ್ಕೆ ದೃಢ ಹಾಗೂ ಸ್ಥಿರ ಬೆಸೆಯುವಿಕೆ ಒದಗಿಸುತ್ತದೆ,23483128,30012
ಭಾರತದಲ್ಲಿ ಮಕ್ಕಳ ಬೆಳವಣಿಗೆಗೆ ವಿವಿಧ ಕಷ್ಟಕರ ಮತ್ತು ಸಾಮಾಜಿಕ ಸಮಸ್ಯೆಗಳು ಸಂಬಂಧಿಸಿವೆ,23350496,30012
ಇಲ್ಲಿ ಸರಕು ಸಾಗಾಣಿಕೆಗೆ ವಿಪುಲ ವ್ಯವಸ್ಥೆಯನ್ನು ಕಲ್ಪಿಸಲಾಗಿದೆ,23519082,30012
ದಯವಿಟ್ಟು ಹಿಂದಿನ ವರ್ಷ ಕ್ರಿಸ್ಮಸ್ ಯಾವಾಗ ಬಂದಿತ್ತು ಎಂದು ಹೇಳಿ.,23629028,30012
ಆದಿ ಶಂಕರರು ಅಲಕನಂದಾ ನದಿಯಲ್ಲಿ ಮುಳುಗಿದ್ದ ಮೂರ್ತಿಯನ್ನು ತಪ್ತ ಕುಂಡದ ಬಳಿಯ ಗುಹೆಯೊಂದರಲ್ಲಿ ಪ್ರತಿಷ್ಠಾಪಿಸಿದರು,23537262,30012
ಉದಾಹರಣೆಗೆ ಎಷ್ಟು ಜನರು ಇಷ್ಟಪಟ್ಟರು ಅಥವಾ ಹಂಚಿದರು ಎಂಬುದರ ಮೇಲೆ ಆಧರಿಸಿರುತ್ತದೆ,23497082,30012
ಈಗ ಅಕ್ಕಿಹೆಬ್ಬಾಳಿನ ಹೊಸ ಊರಿನಲ್ಲಿ ಜನರು ವಾಸ ಮಾಡುತ್ತಿದ್ದಾರೆ,23446724,30012
ಅದೇ ಸಮಯದಲ್ಲಿ ಹಳೆಯ ಪ್ರತಿಜೀವಕ ಮುಕ್ತ ಪರಿಸರಕ್ಕೆ ಅತ್ಯುತ್ತಮವಾಗಿ ಹೊಂದಿಕೊಂಡಿರ ಬೇಕಾದ ಅಗತ್ಯವೇನೂ ಇಲ್ಲ,23344756,30012
ರಿಲೇ ಸ್ಪರ್ಧೆಯಲ್ಲಿ ಪ್ರಥಮರಾಗಿ ತಮ್ಮ ಟೀಮ್ ನ ಬ್ಯಾಟನ್ ೩೬,24148848,30012
ಒಂದು ದಿನ ಚಂದ್ರನು ಬೃಹಸ್ಪತಿಯನ್ನು ಭೇಟಿ ಮಾಡಿದನು,24087762,30012
ಗಣೇಶಯ್ಯ ಮುಂತಾದ ಖ್ಯಾತ ಲೇಖಕರಿಂದ ಸ್ಫೂರ್ತಿ ಪಡೆದು ಬರವಣಿಗೆಯಲ್ಲಿ ತೊಡಗಿದರು,23452248,30012
ಇದು ಭಾರತದ ಕರ್ನಾಟಕ ರಾಜ್ಯದ ಬಾಗಲಕೋಟೆ ಜಿಲ್ಲೆಯಲ್ಲಿ ನಗರ ಪುರಸಭೆಯನ್ನು ಹೊಂದಿದೆ,23332514,30012
ಮಧ್ಯದ ಬಲ ಸೀಟಿನ ಸೊಂಟದ ಆಧಾರವನ್ನು ಹೆಚ್ಚಿಸಿ,23643522,30012
ರಜಪುತ ಇತಿಹಾಸಕ್ಕೆ ಸಂಬಂಧಿಸಿದ ಮರಾಠೀ ಕೃತಿಯ ಅನುವಾದ,23427084,30012
ಅವೆಲ್ಲ ಕರ್ನಾಟಕ ಮೂಲದವೇ ಆಗಿದ್ದುವು ಎಂಬುದು ಕೆಲವು ಇತಿಹಾಸ ಲೇಖಕರ ಅಭಿಪ್ರಾಯ,23333418,30012
ನ್ಯಾಸಧಾರಿ ಒಮ್ಮೆ ಒಪ್ಪಿಕೊಂಡ ಮೇಲೆ ನ್ಯಾಸವನ್ನು ನಿರಾಕರಿಸಬಹುದು,23431312,30012
ಆಗ ಹುಡುಗ ಅವರ ದೋಷಾರೋಪಣೆಗಳನ್ನು ಭರಿಸಲಾಗದೆ ಮನೆ ತೊರೆಯಲು ನಿರ್ಧರಿಸುತ್ತಾನೆ,23358462,30012
ಕೇಂದ್ರ ಸರ್ಕಾರವು ತನ್ನ ತೆರಿಗೆ ವರಮಾನವನ್ನು ರಾಜ್ಯಗಳಿಗೆ ಹಂಚಿಕೆ ಮಾಡುವ ನಿಯಮಗಳಲ್ಲಿ ಕೆಲವೊಂದು ಬದಲಾವಣೆ ಮಾಡಿದೆ,23386014,30012
ಈ ದೇವಾಲಯದ ಪರಿಸರದಲ್ಲಿನ ಪ್ರಶಾಂತತೆ ನಿಜವಾಗಿಯೂ ಒಂದು ಅದ್ಭುತ ಅನುಭವ,23582392,30012
ವ್ಯಾಪಾರಿ ಬ್ಯಾಂಕಿಂಗ್ ಪದ್ದತಿಯು ಬಂಡವಾಳ ಹೂಡಿಕೆ ಬ್ಯಾಂಕಿನ ಖಾಸಗಿ ಈಕ್ವಿಟಿ ವಹಿವಾಟು ನಡೆಸುವ ಒಂದು ವಿಶಿಷ್ಟ ಕಾರ್ಯಚಟುವಟಿಕೆಯಾಗಿದೆ,23449996,30012
ಪರಿಸರ ಮಾಧ್ಯಮದಲ್ಲಿ ಚಯಾಪಚಯ ಕ್ರಿಯೆಯ ಉತ್ಪನ್ನಗಳು ಸಂಗ್ರಹವಾಗುವುದರಿಂದ ಜೀವಕೋಶಗಳ ಬದುಕಿನ ಕ್ರಿಯಾವಿನ್ಯಾಸದಲ್ಲಿ ಅಡೆತಡೆಗಳಾಗುತ್ತವೆ,23543398,30012
ದಯವಿಟ್ಟು ನಾನು ಕನ್ನಾಟ್ ಪ್ಲೇಸ್‌ನಲ್ಲಿ ಬಟ್ಟೆ ಅಂಗಡಿಗಳನ್ನು ಹುಡುಕುತ್ತಿದ್ದೇನೆ.,23619338,30012
ಕೆಳಮಟ್ಟದ ಗೌರವದಲ್ಲಿ ಮಾನವ ತನ್ನನ್ನು ಬೇರೆಯವರು ಗೌರವಿಸಬೇಕೆಂದು ಭಾವಿಸುತ್ತಾನೆ ಆದರೆ ಮೇಲ್ಮಟ್ಟದ ಗೌರವ ಸ್ವಾಭಿಮಾನ ಉಳ್ಳದ್ದು,23466284,30012
ದೊಡ್ಡಣ್ಣ ಅವರು ಕುಟುಂಬದ ವ್ಯಾಪಾರಕ್ಕೆ ಅಗತ್ಯವಾದ ಶಿಕ್ಷಣವನ್ನು ಪಡೆದರು,23377312,30012
ಮೆರಿಯನ್ ತನ್ನ ಕಲಾತ್ಮಕ ತರಬೇತಿಯನ್ನು ತನ್ನ ಮಲತಂದೆ ಜಾಕೋಬ್ ಮಾರ್ರೆಲ್ ಅವರಿಂದ ಪಡೆದರು,23446910,30012
ಇಲ್ಲಿ ಸುಮಾರು ಎರಡು ಸಾವಿರಕ್ಕೂ ಹೆಚ್ಚು ಔಷಧಿ ಸಸ್ಯಗಳಿವೆ ಎಂದು ಗುರುತಿಸಲಾಗಿದೆ,23484984,30012
ರಾಷ್ಟ್ರಕೂಟ ರಾಜವಂಶವನ್ನು ಸ್ಥಾಪಿಸಿದ ದಂತಿದುರ್ಗನ ಎಲ್ಲೋರ ಶಾಸನದಲ್ಲಿ ಅವನ ಪೂರ್ವಿಕರ ಹೆಸರುಗಳನ್ನು ಕೊಟ್ಟಿದೆ,23349040,30012
ಅಸುರರ ರಾಜ ಬಲಿ ಲೋಕವನ್ನು ತನ್ನ ವಶಕ್ಕೆ ತೆಗೆದುಕೊಂಡ,23445100,30012
ಸಾಮ್ರಾಜ್ಯಶಾಹಿ ಪ್ರಭುತ್ವಗಳು ವೈಭವೋಪೇತವಾದ ಕಟ್ಟಡಗಳನ್ನು ಹೊಂದಬೇಕೆಂಬ ಒತ್ತಡಗಳನ್ನು ಹೊಂದಿರುತ್ತಿದ್ದವು,23428676,30013
ಪ್ರತಿಯೊಂದು ದೇಗುಲವು ಮುಂಭಾಗದಲ್ಲಿ ಗರ್ಭಗೃಹಕ್ಕೆ ಅಭಿಮುಖವಾಗಿರುವ ನಂದಿ ಇರುವ ನಂದಿಮಂಟಪವನ್ನು ಹೊಂದಿದೆ,23488572,30013
ಇಲ್ಲಿ ೨೭೨ ಪುರುಷರು ಮತ್ತು ೨೬೩ ಮಹಿಳೆಯರು ಇದ್ದಾರೆ,24061880,30013
ವಿಜಯನಗರ ಅರಸರ ಮತ್ತು ಮೈಸೂರು ರಾಜರ ಆಳ್ವಿಕೆಯಲ್ಲಿ ಈ ಕಲೆಯು ಉಚ್ಛ್ರಾಯ ಸ್ಥಿತಿಯಲ್ಲಿತ್ತು,23469482,30013
ಈ ಕ್ರಮದ ನಂತರ ಅವರು ಫಾರ್ಮ್ ಅನ್ನು ಮರಳಿ ಪಡೆದರು,23332856,30013
